gamma,nom,rob,sat,grob,reg,oracle,guarantee_garo,guarantee_sat
1.750799410275097,0.5284894630028412,-3.7670977448556187e-10,0.3237202597473705,0.045828651458161174,0.659511454448529,1.0881430829424978,0.045828661816361964,0.5034793993211499
1.7612832390791393,0.5284894629601029,-3.418252347842099e-10,0.3237202596698181,0.04582865323765151,0.6595114551941856,1.0881430830179681,0.045828661816361964,0.5068487899526128
1.7717670678831818,0.5284894629529255,-4.490912086652088e-10,0.3237202596153006,0.04582865255582247,0.6595114566278506,1.0881430830693866,0.045828661816361964,0.5102181806081276
1.7822508966872244,0.5284894629338259,-4.989701984925432e-10,0.3237202595586841,0.04582864773596307,0.6595114569024365,1.0881430831208148,0.045828661816361964,0.5135875712636327
1.792734725491267,0.528489462972286,-5.115254886334242e-10,0.323720259536213,0.04582865310456952,0.6595114561621258,1.0881430831371486,0.045828661816361964,0.5169569619542321
1.8032185542953094,0.5284894629973127,-6.388736206730528e-10,0.3237202595149007,0.04582865809292325,0.6595114559470798,1.088143083152427,0.045828661816361964,0.520326352645887
1.813702383099352,0.5284894630936177,-7.134752788573451e-10,0.32372025955207895,0.045828651217025174,0.6595114561126325,1.0881430831078067,0.045828661816361964,0.5236957433974405
1.8241862119033945,0.5284894631644212,-7.143694524813782e-10,0.3237202595740838,0.04582865629903199,0.6595114564848172,1.0881430830775691,0.045828661816361964,0.5270651341346114
1.8346700407074368,0.5284894630958579,-9.151623903136397e-10,0.32372025949424765,0.045828653783787976,0.659511456834438,1.0881430831928114,0.045828661816361964,0.5304345247263023
1.8451538695114793,0.5284894629912187,-1.1629321949868654e-9,0.3237202593126256,0.04582865285709281,0.6595114570605651,1.0881430833275307,0.045828661816361964,0.5338039152985162
1.8556376983155218,0.5284894629032268,-1.383812175959065e-9,0.3237202591631856,0.04582865358046928,0.6595114571149878,1.0881430834723649,0.045828661816361964,0.5371733058606153
1.8661215271195644,0.5284894627830319,-1.5443002432391495e-9,0.3237202590009456,0.04582864978077983,0.6595114570923246,1.0881430836364487,0.045828661816361964,0.5405426964034648
1.8766053559236069,0.5284894626488863,-1.7044414768463412e-9,0.3237202588378658,0.045828653297768085,0.6595114570333309,1.0881430838030193,0.045828661816361964,0.5439120869438274
1.8870891847276494,0.5284894624925154,-1.8474075602625817e-9,0.3237202586645964,0.04582865155241311,0.6595114569445049,1.08814308398328,0.045828661816361964,0.5472814774705
1.897573013531692,0.5284894623495766,-1.9951205132429095e-9,0.32372025849086317,0.04582865125979563,0.659511456838813,1.0881430841637914,0.045828661816361964,0.5506508679969219
1.9080568423357342,0.5284894621212153,-2.223733863715438e-9,0.32372025823199757,0.04582865588089491,0.6595114566332723,1.0881430844213695,0.045828661816361964,0.5540202584462769
1.9185406711397768,0.528489461611628,-2.7576119165928503e-9,0.3237202577051328,0.0458286516157802,0.6595114561470785,1.0881430849499878,0.045828661816361964,0.5573896486245918
1.9290244999438193,0.5284894610782023,-3.2421687556905e-9,0.32372025718376785,0.04582865442575268,0.6595114556592077,1.0881430854768792,0.045828661816361964,0.5607590388046337
1.9395083287478618,0.5284894603981172,-3.8961331938480726e-9,0.32372025652825465,0.045828655833708654,0.659511455031369,1.0881430861375807,0.045828661816361964,0.5641284288508654
1.9499921575519044,0.5284894596755589,-4.631437011681783e-9,0.3237202558026262,0.04582864994475533,0.6595114543168159,1.0881430868664237,0.045828661816361964,0.5674978188289557
1.9604759863559469,0.5284894588721261,-5.491822552272652e-9,0.32372025496584,0.0458286478599812,0.6595114534507416,1.0881430877036977,0.045828661816361964,0.570867208698615
1.9709598151599894,0.5284894580670807,-6.3214700141145386e-9,0.3237202541264439,0.045828647748661355,0.6595114525737114,1.0881430885409138,0.045828661816361964,0.5742365985683321
1.9814436439640317,0.5284894635299193,-8.57749204996594e-10,0.32372025958195216,0.04582863874280774,0.6595114579843631,1.0881430830834324,0.045828661816361964,0.5776059947327467
1.9919274727680742,0.5284894634837176,-9.477556517367702e-10,0.32372025952818606,0.04582865396981206,0.6595114578880277,1.0881430831315357,0.045828661816361964,0.5809753853915767
2.002411301572117,0.528489463413055,-1.05878084077915e-9,0.32372025947023797,0.04582865291215765,0.659511457773361,1.088143083191588,0.045828661816361964,0.5843447760384578
2.012895130376159,0.5284894634752808,-1.0411047579594879e-9,0.3237202595083599,0.04582865181466933,0.6595114577621517,1.0881430831388625,0.045828661816361964,0.5877141667981163
2.0233789591802016,0.5284894634216486,-1.151832185186663e-9,0.323720259446892,0.04582865459663488,0.6595114576365633,1.0881430831945664,0.045828661816361964,0.5910835574493456
2.033862787984244,0.5284894605950183,-1.2138956506646537e-9,0.32372025941238625,0.04582865228207056,0.6595114575213807,1.0881430832224344,0.045828661816361964,0.594452948128411
2.0443466167882867,0.5284894608793653,-1.3254946029661596e-9,0.32372025943235605,0.04582865097349731,0.6595114574496621,1.0881430831979897,0.045828661816361964,0.5978223388597889
2.054830445592329,0.5284894611330877,-1.4445962204234775e-9,0.32372025943112614,0.04582865105354572,0.659511457322729,1.088143083190099,0.045828661816361964,0.6011917295746129
2.0653142743963717,0.5284894613624265,-1.5399888031453202e-9,0.3237202594250459,0.0458286508926089,0.6595114571614038,1.0881430831913887,0.045828661816361964,0.6045611202802563
2.0757981032004142,0.5284894615911968,-1.6774128752672368e-9,0.32372025943485205,0.04582865932146407,0.6595114571142779,1.0881430831760395,0.045828661816361964,0.6079305110025388
2.0862819320044568,0.5284894616217748,-1.976423469329802e-9,0.32372025928818804,0.04582865156598781,0.6595114569112059,1.0881430833416397,0.045828661816361964,0.6112999015438719
